name,team,position,gw1_expected_goals,gw2_expected_goals,gw3_expected_goals,gw4_expected_goals,gw5_expected_goals,gw6_expected_goals,gw7_expected_goals,gw8_expected_goals,gw9_expected_goals,gw10_expected_goals,gw11_expected_goals,gw12_expected_goals,gw13_expected_goals,gw14_expected_goals,gw15_expected_goals,gw16_expected_goals,gw17_expected_goals,gw18_expected_goals,gw19_expected_goals,gw20_expected_goals,gw21_expected_goals,gw22_expected_goals,gw23_expected_goals,gw24_expected_goals,gw25_expected_goals,gw26_expected_goals,gw27_expected_goals,gw28_expected_goals,gw29_expected_goals,gw30_expected_goals,gw31_expected_goals,gw32_expected_goals,gw33_expected_goals,gw34_expected_goals,gw35_expected_goals,gw36_expected_goals,gw37_expected_goals,gw38_expected_goals
Mark OâMahony,5.0,FWD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mark Travers,3.0,GK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marshall Munetsi,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,0.66,0.27,0.4,0.0,0.7,0.22,0.13,0.0,0.0,0.0,0.19,0.04,0.11
Martial Godo,9.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Martin DÃºbravka,15.0,GK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Martin Sherif,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Martin Ãdegaard,1.0,MID,0.02,0.26,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.26,0.82,0.12,0.0,0.42,0.09,0.25,0.03,0.0,0.38,0.04,0.0,0.14,0.05,0.08,0.0,0.42,0.09,0.28,0.23,0.0,0.09,,0.12,0.16,0.03,0.06
Mason Holgate,8.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mason Mount,14.0,MID,0.3,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.18,0.04,0.51,0.24,0.83,0.06,0.21,0.79
Massimo Luongo,10.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matai Akinmboni,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mateo KovaÄiÄ,13.0,MID,0.13,0.0,0.0,0.0,0.2,0.05,0.3,0.03,0.18,0.07,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.07,0.06,0.0,0.08,0.1,0.05,0.03,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.14,0.07,,0.06,0.11,0.04,0.0
Mateus GonÃ§alo Espanha Fernandes,,,,0.0,0.18,0.0,0.1,0.0,0.17,0.0,0.0,0.0,0.22,0.22,0.08,0.53,0.07,0.0,0.05,0.21,0.13,0.0,0.9,0.15,0.14,0.0,0.0,0.03,0.02,0.02,0.0,0.18,0.4,0.02,0.0,0.02,0.04,0.07,0.03,0.14
Mateus ManÃ©,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mateusz Lis,17.0,GK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matheus FranÃ§a de Oliveira,7.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.06,0.0,0.06,0.0,,0.0,0.0,0.07,0.09
Matheus Luiz Nunes,13.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.06,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,,0.0,0.0,0.02,0.18
Matheus Santos Carneiro Da Cunha,20.0,FWD,0.06,0.93,0.24,0.18,0.03,0.05,0.44,0.04,0.22,0.11,0.06,0.77,0.11,0.09,0.04,0.41,0.14,0.04,0.1,0.0,0.3,0.35,0.13,0.45,0.47,0.71,0.35,0.0,0.0,0.0,0.0,0.54,0.03,0.56,0.08,0.11,0.21,0.38
Mathias Jensen,4.0,MID,0.0,0.02,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mathias Jorgensen,4.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mathis Amougou,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mathys Tel,,,,,,,,,,,,,,,,,,,,,,,,,,,0.72,0.0,0.04,0.0,0.02,0.03,0.79,0.23,0.27,0.08,0.1,0.0,0.0,0.68
Mats Wieffer,5.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.03,0.0,0.0,0.08,0.06,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.21,0.0,0.0,0.0,0.02
Matt Doherty,20.0,DEF,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.14,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matt O'Riley,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.03,0.04,0.1,0.0,0.0,0.0,0.17,0.19,0.01,0.0,0.0,0.03,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.1,0.04,0.0,0.07,0.0,0.79
Matt Targett,15.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matt Turner,16.0,GK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Matthijs de Ligt,14.0,DEF,0.0,0.0,0.0,0.41,0.54,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.03,0.0,0.0,0.16,0.13,0.04,0.06,0.18,0.0,0.14,0.0,0.31,0.09,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matty Cash,2.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.03,0.05,0.05,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.03,0.0,0.06,0.0,,0.0,0.04,0.06,0.06
Matz Sels,16.0,GK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Max Aarons,3.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Max Alleyne,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Max Kilman,19.0,DEF,0.0,0.06,0.22,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.21,0.15,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.08,0.0,0.0
Max Kinsey,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maxence Lacroix,,,,,,0.0,0.02,0.16,0.0,0.0,0.1,0.0,0.02,0.05,0.2,0.19,0.52,0.0,0.17,0.0,0.04,0.04,0.0,0.11,0.2,0.05,0.15,0.57,0.02,0.0,,0.0,0.31,0.0,0.0,,0.28,0.3,0.0,0.0
Maxwel Cornet,19.0,MID,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Michael Golding,11.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Michael Kayode,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.13,0.0,0.0
Michael Keane,8.0,DEF,0.01,0.0,0.23,0.02,0.0,0.0,0.0,0.03,0.04,0.1,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0
Michail Antonio,19.0,FWD,0.15,0.56,0.11,0.02,0.13,0.28,0.57,0.0,0.05,0.03,0.03,0.0,0.05,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Micky van de Ven,18.0,DEF,0.0,0.0,0.0,0.02,0.0,0.09,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Miguel AlmirÃ³n Rejala,15.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mikel Arteta,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Mikel Merino,,,,,0.0,0.0,0.0,0.0,0.0,0.15,0.4,0.37,0.1,0.04,0.0,0.07,0.0,0.11,0.0,0.04,0.66,0.12,0.0,0.18,0.0,0.0,0.74,0.29,0.22,0.1,0.17,0.07,0.15,0.05,0.44,,0.0,1.04,0.0,0.24
Mikey Moore,18.0,MID,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mikkel Damsgaard,4.0,MID,0.0,0.0,0.23,0.0,0.09,0.0,0.0,0.08,0.33,0.0,0.11,0.05,0.18,0.3,0.0,0.15,0.15,0.07,0.0,0.04,0.16,0.0,0.0,0.16,0.11,0.0,0.14,0.0,0.07,0.09,0.14,0.02,0.0,0.02,0.0,0.12,0.1,0.0
Milos Kerkez,3.0,DEF,0.0,0.0,0.01,0.07,0.01,0.02,0.0,0.05,0.02,0.0,0.0,0.0,0.05,0.0,0.0,0.03,0.06,0.07,0.0,0.0,0.0,0.05,0.0,0.0,0.02,0.0,0.0,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.05
Min-Hyeok Yang,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Miodrag PivaÅ¡,15.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mitoma Kaoru,5.0,MID,0.97,0.0,0.04,0.65,0.0,0.03,0.11,0.21,0.23,0.11,0.22,0.42,0.57,0.04,0.14,0.17,0.08,0.06,0.0,0.0,0.18,0.8,0.07,0.0,0.21,0.94,0.62,0.0,0.41,0.25,0.03,0.0,0.71,0.52,0.0,0.0,0.4,0.0
Mohamed Salah,12.0,MID,0.7,0.5,0.5,0.13,0.61,1.32,0.21,0.8,0.38,0.53,0.78,1.86,1.26,0.68,,0.22,1.91,0.63,1.78,1.0,0.47,0.18,0.23,0.88,0.87,0.21,0.15,1.96,,0.07,0.44,0.09,1.09,0.21,0.09,0.0,0.83,0.43
Mohammed Kudus,19.0,MID,0.08,0.08,0.11,0.03,0.19,0.11,1.53,0.7,0.0,0.0,0.0,0.0,0.0,0.16,0.06,0.08,0.23,0.17,0.08,0.24,0.0,0.08,0.08,0.77,0.3,0.0,0.73,0.11,0.0,0.0,0.0,0.18,0.17,0.3,0.04,0.13,0.15,0.08
MoisÃ©s Caicedo Corozo,6.0,MID,0.03,0.0,0.0,0.02,0.08,0.0,0.02,0.0,0.08,0.03,0.0,0.08,0.0,0.04,0.0,0.01,0.0,0.0,0.09,0.05,0.0,0.02,0.0,0.0,0.0,0.0,0.03,0.05,0.0,0.0,0.0,0.1,0.0,0.03,0.0,0.03,0.02,0.0
Morgan Gibbs-White,16.0,MID,0.1,0.47,0.13,0.02,0.07,0.0,0.08,0.0,0.0,0.16,0.13,0.0,0.12,0.09,0.11,0.15,0.0,0.15,0.3,0.2,0.0,0.62,0.32,0.17,0.0,0.34,0.0,0.34,0.0,0.06,0.25,0.1,0.33,0.08,0.0,0.28,1.14,0.0
Morgan Rogers,2.0,MID,0.21,0.11,0.0,0.23,0.0,0.24,0.05,0.65,0.08,0.75,0.19,0.18,0.0,0.24,0.16,0.02,0.33,0.0,0.12,0.0,0.07,0.0,0.0,0.04,0.83,0.0,0.13,0.08,,0.0,0.98,0.0,0.32,,0.08,0.0,0.36,0.0
Moussa Diaby,2.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Murillo Santiago Costa dos Santos,16.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.02,0.17,0.08,0.19,0.03,0.22,0.02,0.13,0.09,0.0,0.0,0.0,0.03,0.03,0.0,0.01,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.21,0.07,0.0,0.0,0.03
Mykhailo Mudryk,6.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Myles Lewis-Skelly,1.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,,0.0,0.0,0.04,0.0
Myles Peart-Harris,4.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Naouirou Ahamada,7.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Nasser Djiga,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nathan AkÃ©,13.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Nathan Broadhead,10.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.12,0.41,0.08,0.05,0.0,0.0,0.31,0.0,0.1,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1
Nathan Butler-Oyedeji,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,,0.0,0.0,0.0,0.0
Nathan Collins,4.0,DEF,0.22,0.15,0.02,0.14,0.0,0.0,0.71,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.12,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.13,0.03,0.0,0.0,0.0,0.0,0.15,0.01,0.0,0.0,0.0,0.0
Nathan Fraser,20.0,FWD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nathan Patterson,8.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nathan Wood-Gordon,17.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nathaniel Clyne,7.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.01,0.0,,0.0,0.0,0.0,0.0
Nathaniel Phillips,12.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nayef Aguerd,19.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Neal Maupay,8.0,FWD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Neco Williams,16.0,DEF,0.03,0.28,0.12,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.02,0.09,0.03,0.04,0.22,0.0,0.0,0.01,0.06,0.41,0.1,0.0,0.1,0.0,0.07,0.05,0.31,0.03,0.0,0.02,0.11,0.0,0.0,0.0
Nick Pope,15.0,GK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Niclas FÃ¼llkrug,19.0,FWD,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.1,0.02,0.13,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.15,0.12,0.11,0.0,0.07,0.0,0.01,0.17
Nico GonzÃ¡lez,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.05,0.0,0.05,0.12,0.0,0.0,0.0,0.05,,0.0,0.0,0.08,0.1
Nico O'Reilly,13.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.86,,0.14,0.0,0.0,0.0
Nicolas Jackson,6.0,FWD,0.47,0.17,1.34,0.31,0.76,1.37,0.5,0.33,0.56,0.08,0.06,0.44,0.36,0.0,0.32,1.13,0.25,0.07,0.02,0.45,1.11,0.19,0.38,0.04,0.0,0.0,0.0,0.0,0.0,0.13,0.19,0.39,0.05,0.09,0.12,0.0,0.0,0.0
NicolÃ¡s DomÃ­nguez,16.0,MID,0.0,0.12,0.0,0.0,0.0,0.03,0.0,0.09,0.28,0.15,0.02,0.03,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.02,0.0,0.01,0.0,0.0,0.0,0.0,0.02,0.04,0.0,0.0,0.09,0.02,0.0,0.0,0.0,0.18,0.01,0.0
Nikola MilenkoviÄ,16.0,DEF,0.0,0.98,0.0,0.0,0.0,0.14,0.0,0.0,0.06,0.43,0.02,0.05,0.04,0.22,0.11,0.48,0.03,0.2,0.0,0.1,0.0,0.0,0.24,0.0,0.0,0.37,0.0,0.0,0.14,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.07
Noni Madueke,6.0,MID,0.0,0.54,0.59,0.11,0.16,0.23,0.33,0.02,0.08,0.53,0.2,0.47,0.07,1.18,0.0,0.48,0.0,0.0,0.19,0.0,0.15,1.19,0.97,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.25,0.0,0.33,0.86,0.0,0.45,0.08
Norberto Bercique Gomes Betuncal,8.0,FWD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.69,0.0,0.38,0.15,0.0,,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04,0.63,0.52,0.42,0.62,0.71,0.11,0.31,0.0,0.0,0.03,0.03,0.45,0.46,1.03,0.23
Norberto Murara Neto,3.0,GK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Noussair Mazraoui,14.0,DEF,0.0,0.0,0.08,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.14,0.02,0.02,0.04,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.15,0.0,0.0,0.01,0.0,0.0,0.07,0.0,0.0,0.0,0.0
Nuno Herlander SimÃµes EspÃ­rito Santo,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
