name,team,position,gw1_goals_conceded,gw2_goals_conceded,gw3_goals_conceded,gw4_goals_conceded,gw5_goals_conceded,gw6_goals_conceded,gw7_goals_conceded,gw8_goals_conceded,gw9_goals_conceded,gw10_goals_conceded,gw11_goals_conceded,gw12_goals_conceded,gw13_goals_conceded,gw14_goals_conceded,gw15_goals_conceded,gw16_goals_conceded,gw17_goals_conceded,gw18_goals_conceded,gw19_goals_conceded,gw20_goals_conceded,gw21_goals_conceded,gw22_goals_conceded,gw23_goals_conceded,gw24_goals_conceded,gw25_goals_conceded,gw26_goals_conceded,gw27_goals_conceded,gw28_goals_conceded,gw29_goals_conceded,gw30_goals_conceded,gw31_goals_conceded,gw32_goals_conceded,gw33_goals_conceded,gw34_goals_conceded,gw35_goals_conceded,gw36_goals_conceded,gw37_goals_conceded,gw38_goals_conceded
Miguel AlmirÃ³n Rejala,15.0,MID,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,1.0,2.0,3.0,3.0,1.0,4.0,2.0,2.0,2.0,0.0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Mike TrÃ©sor,,,,,,,0.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Mikey Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
Mikkel Damsgaard,4.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
Milos Kerkez,3.0,DEF,1.0,3.0,2.0,2.0,0.0,3.0,3.0,3.0,1.0,0.0,6.0,0.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,2.0
Mohamed DrÃ¤ger,16.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mohamed Elneny,1.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mohamed Salah,11.0,MID,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,,1.0,1.0,2.0,1.0,0.0,0.0,2.0,3.0,0.0
Mohammed Kudus,,,,,,1.0,2.0,1.0,0.0,0.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,6.0,2.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,2.0,5.0,2.0,5.0,1.0,3.0
MoisÃ©s Caicedo Corozo,5.0,MID,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,3.0,2.0,1.0,1.0,,2.0,2.0,,1.0,3.0,2.0,0.0,5.0,2.0,0.0,2.0,1.0
Morgan Gibbs-White,16.0,MID,2.0,1.0,3.0,0.0,1.0,2.0,0.0,0.0,2.0,3.0,0.0,3.0,3.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,0.0,2.0,1.0,3.0,0.0,4.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,3.0,1.0
Morgan Rogers,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,4.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0
Morgan Sanson,2.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moussa Diaby,2.0,MID,4.0,0.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,3.0,5.0
Moussa NiakhatÃ©,16.0,DEF,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,1.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,3.0,0.0
Murillo Santiago Costa dos Santos,,,,,,0.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,2.0,3.0,1.0,5.0,1.0,2.0,3.0,1.0,1.0,3.0,2.0,1.0,3.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,3.0,1.0
Mykhailo Mudryk,7.0,MID,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,,0.0,1.0,,2.0,3.0,1.0,0.0,4.0,2.0,0.0,1.0,0.0
Myles Lewis-Skelly,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Myles Peart-Harris,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MÃ¡ximo Perrone,13.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Naouirou Ahamada,8.0,MID,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
Nathan AkÃ©,13.0,DEF,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,,1.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Nathan Collins,4.0,DEF,2.0,0.0,1.0,0.0,1.0,3.0,1.0,2.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,,4.0,3.0,2.0,3.0,3.0,0.0,4.0,2.0,2.0,2.0,2.0,1.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0
Nathan Fraser,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nathan Patterson,9.0,DEF,1.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Nathan Redmond,6.0,MID,0.0,,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nathaniel Clyne,8.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0
Nathaniel Phillips,11.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nayef Aguerd,19.0,DEF,1.0,1.0,0.0,1.0,3.0,3.0,0.0,2.0,4.0,1.0,3.0,2.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Neal Maupay,9.0,FWD,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,,4.0,0.0,2.0,3.0,3.0,0.0,2.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Neco Williams,16.0,DEF,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,1.0,1.0,2.0,1.0,3.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0
Nick Pope,15.0,GK,1.0,1.0,2.0,3.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Nicolas Jackson,7.0,FWD,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,4.0,3.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,0.0,,2.0,2.0,,2.0,3.0,1.0,0.0,5.0,2.0,0.0,2.0,1.0
Nicolas PÃ©pÃ©,1.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NicolÃ¡s DomÃ­nguez,,,,,,,0.0,2.0,1.0,0.0,0.0,2.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,3.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
NicolÃ² Zaniolo,,,,,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nikola VlaÅ¡iÄ,19.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Noha Lemina,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Noni Madueke,7.0,MID,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,,0.0,0.0,,1.0,0.0,1.0,0.0,5.0,2.0,0.0,1.0,1.0
Norberto Bercique Gomes Betuncal,,,,,,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,,1.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
Norberto Murara Neto,3.0,GK,1.0,3.0,2.0,2.0,0.0,3.0,4.0,3.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,,2.0,0.0,3.0,4.0,1.0,1.0,3.0,2.0,1.0,0.0,2.0,,1.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,2.0
NoÃ«l Atom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
Nuno Varela Tavares,1.0,DEF,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NÃ©lson Cabral Semedo,20.0,DEF,1.0,4.0,0.0,3.0,3.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,3.0,2.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,4.0,2.0,2.0,1.0,0.0,3.0,1.0,,2.0,1.0,2.0,2.0,0.0,1.0,5.0,3.0,2.0
Odeluga Offiah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0
Odsonne Edouard,8.0,FWD,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,2.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Odysseas Vlachodimos,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oleksandr Zinchenko,1.0,DEF,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Oliver Arblaster,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,,1.0,3.0,2.0,2.0,4.0,5.0,3.0,1.0,2.0
Oliver McBurnie,17.0,FWD,0.0,0.0,1.0,2.0,2.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,2.0,1.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,,2.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0
Oliver Norwood,17.0,MID,1.0,2.0,1.0,2.0,2.0,5.0,0.0,3.0,2.0,5.0,1.0,1.0,3.0,5.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oliver Scarles,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oliver Skipp,18.0,MID,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0
Oliwier Zych,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ollie Harrison,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ollie Watkins,2.0,FWD,5.0,0.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,3.0,2.0,0.0,3.0,0.0,2.0,1.0,2.0,2.0,4.0,1.0,0.0,0.0,3.0,0.0,1.0,2.0,1.0,3.0,4.0
Olu Aina,16.0,DEF,2.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,2.0,3.0,0.0,5.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,3.0,0.0
Omar Richards,16.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Omari Forson,14.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Omari Kellyman,2.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Orel Mangala,16.0,MID,2.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,3.0,0.0,3.0,3.0,1.0,5.0,1.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oscar Bobb,13.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
Owen Beck,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Owen Dodgson,6.0,DEF,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Owen Hampson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
Owen Hesketh,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pablo Fornals Malla,19.0,MID,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pablo Sarabia,20.0,MID,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,3.0,1.0,,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0
Pape Matar Sarr,18.0,MID,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,2.0,,0.0,0.0,3.0,1.0,0.0,1.0,1.0,,0.0,4.0,1.0,0.0
Pascal GroÃ,5.0,MID,1.0,1.0,3.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,4.0,1.0,2.0,0.0,1.0,1.0,0.0,,2.0,0.0,3.0,1.0,4.0,3.0,0.0,1.0,2.0
Pau Torres,2.0,DEF,3.0,0.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,1.0,0.0,0.0,3.0,0.0,1.0,2.0,1.0,3.0,0.0
Paul Dummett,15.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pedro Lomba Neto,20.0,MID,1.0,4.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,1.0,0.0,2.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pedro Porro,18.0,DEF,0.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,1.0,4.0,1.0,2.0,2.0,2.0,1.0,0.0,,0.0,0.0,3.0,1.0,1.0,1.0,2.0,,3.0,4.0,1.0,0.0
Pelly Ruddock Mpanzu,12.0,MID,3.0,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,1.0,0.0,1.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
Pervis EstupiÃ±Ã¡n,5.0,DEF,1.0,1.0,3.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0,3.0,0.0,,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
Phil Foden,13.0,MID,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,4.0,1.0,2.0,0.0,1.0,2.0,,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Philip Billing,3.0,MID,1.0,3.0,2.0,2.0,0.0,3.0,3.0,3.0,2.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0,,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0
Philippe Coutinho Correia,2.0,MID,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pierre-Emerick Aubameyang,7.0,FWD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pierre-Emile HÃ¸jbjerg,18.0,MID,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,4.0,1.0,2.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,3.0,0.0,0.0,0.0
Radek VÃ­tek,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Radu Dragusin,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,3.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Raheem Sterling,7.0,MID,1.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,4.0,4.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,,0.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
RaphaÃ«l Varane,14.0,DEF,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,0.0,1.0,1.0,2.0,3.0,0.0,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rasmus HÃ¸jlund,14.0,FWD,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,,1.0,2.0,2.0,2.0,2.0,0.0,4.0,1.0,0.0
Rayan AÃ¯t-Nouri,20.0,DEF,1.0,4.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,3.0,1.0,,1.0,1.0,0.0,0.0,1.0,1.0,5.0,2.0,2.0
RaÃºl JimÃ©nez,10.0,FWD,0.0,2.0,2.0,4.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,3.0,2.0,4.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
